STATE/UT,DISTRICT,YEAR,murder,rape,kidnap,theft,other,total_ipc
19,225,2016,21,14,11,911,3952,5699
19,224,2016,33,25,14,924,6147,8542
19,312,2016,32,30,14,643,2364,4797
19,380,2016,20,37,16,710,2451,5461
19,394,2016,15,27,8,547,1378,3062
19,430,2016,48,75,35,1624,4912,10388
19,439,2016,26,30,22,1250,4297,8186
19,441,2016,11,19,12,1051,1905,3692
19,440,2016,9,40,11,637,1944,4516
19,480,2016,22,45,10,1220,3482,6527
19,562,2016,51,59,8,797,2765,5620
19,576,2016,19,24,15,539,2412,4433
19,608,2016,0,0,0,312,24,204
19,751,2016,53,55,18,1165,6156,9778
19,764,2016,17,28,28,1010,2420,4914
19,763,2016,43,41,49,1298,4495,9274
19,805,2016,10,36,4,401,842,2321
21,34,2016,32,38,9,336,684,1487
21,39,2016,39,54,8,450,762,2265
21,53,2016,61,67,5,374,1208,2295
21,74,2016,46,48,2,641,1247,2392
21,86,2016,66,142,27,673,1711,3291
21,97,2016,80,34,13,695,2028,3856
21,100,2016,62,70,49,4207,8808,13016
21,101,2016,4,1,4,2107,290,1417
21,123,2016,13,21,4,296,775,1265
21,148,2016,76,59,23,755,2856,4667
21,149,2016,84,125,16,730,1463,3855
21,181,2016,44,40,4,397,620,2444
21,186,2016,50,23,18,517,1121,2338
21,196,2016,44,85,21,1753,3094,5420
21,201,2016,61,103,35,1266,2492,4835
21,214,2016,30,26,0,66,294,660
21,279,2016,43,69,13,687,1472,3494
21,286,2016,120,77,41,4059,5171,10008
21,293,2016,16,25,7,430,448,1284
21,304,2016,50,57,12,1056,1596,3066
21,318,2016,83,90,39,7701,8577,16127
21,319,2016,2,3,0,284,102,265
21,321,2016,74,103,39,2396,2595,10199
21,322,2016,8,1,1,460,121,396
21,353,2016,120,32,20,417,1169,2273
21,399,2016,52,32,7,533,922,2871
21,406,2016,30,60,21,1327,2442,3999
21,409,2016,45,47,8,1493,2025,3918
21,485,2016,28,62,7,200,760,1559
21,486,2016,18,37,18,944,1750,3165
21,504,2016,68,34,30,1025,1780,4880
21,536,2016,35,65,4,282,556,1972
21,545,2016,17,22,8,644,734,1816
21,571,2016,31,41,8,254,921,1503
21,614,2016,51,74,14,656,2273,3676
21,616,2016,28,83,12,915,2799,4357
21,630,2016,40,62,20,1015,2185,3704
21,634,2016,45,47,23,1367,2075,4459
21,644,2016,76,116,31,1452,2403,6972
21,663,2016,74,72,18,1338,2949,5748
21,669,2016,36,57,6,360,1422,2468
21,671,2016,34,67,4,570,1408,2492
21,673,2016,31,58,19,1475,811,3544
21,677,2016,12,19,8,279,558,1159
21,680,2016,74,83,22,918,2521,4646
21,688,2016,73,66,31,957,2237,4136
21,689,2016,32,66,14,948,1927,3337
21,753,2016,37,52,9,524,1168,3080
21,772,2016,65,79,39,2721,4052,7458
21,774,2016,59,21,0,315,623,1249
21,788,2016,48,85,17,931,1954,3928
22,8,2016,89,68,36,3182,1741,6173
22,12,2016,47,25,28,2334,1231,4222
22,24,2016,27,21,17,1692,747,2591
22,23,2016,69,44,22,1980,1066,3806
22,42,2016,31,33,22,1629,637,2766
22,41,2016,43,10,11,796,503,2591
22,79,2016,64,24,34,1979,710,4380
22,90,2016,37,40,15,1085,947,2583
22,120,2016,55,23,10,1654,1224,4152
22,141,2016,43,30,17,1952,1004,3703
22,209,2016,42,12,8,864,804,2516
22,248,2016,63,14,10,356,372,1278
22,271,2016,33,23,22,1041,707,2296
22,301,2016,43,15,12,599,521,1790
22,338,2016,79,52,21,1514,1387,4443
22,339,2016,52,19,13,1137,910,3011
22,428,2016,68,33,29,1805,981,3781
22,459,2016,54,15,22,1103,1305,3902
22,509,2016,244,165,190,26773,7138,31070
22,510,2016,18,5,5,3385,72,1897
22,525,2016,89,51,58,6648,3389,9991
22,526,2016,7,0,2,1773,109,1089
22,524,2016,75,37,24,2175,1584,4514
22,532,2016,78,33,35,1454,1350,4828
22,533,2016,27,21,9,381,354,1266
22,538,2016,39,14,32,2336,575,2951
22,537,2016,79,62,28,1492,1262,4767
22,540,2016,59,18,19,2984,798,3994
22,559,2016,58,37,10,1308,751,3227
22,573,2016,69,18,18,815,358,2512
22,597,2016,108,77,108,9402,2443,11484
22,598,2016,3,1,1,467,28,290
22,596,2016,127,38,40,2303,1677,5573
22,606,2016,57,25,15,1186,709,2589
22,631,2016,18,25,9,749,440,1634
